chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'CM027536.1'	57456000	57494000	472	2.809775408448601e-10	7.412394825676356e-11	4.982204811484235e-10
b'CM027536.1'	57494000	57532000	553	9.157262268087149e-10	6.946903899527609e-10	1.1710882000424401e-09
b'CM027536.1'	57532000	57570000	604	2.2736106063403966e-09	1.636339226229792e-09	2.7274622514950536e-09
b'CM027536.1'	57570000	57608000	643	1.1747748344948284e-09	8.514305026297343e-10	1.564801845183071e-09
b'CM027536.1'	57608000	57646000	532	9.090007642508484e-10	7.131972769379973e-10	1.152083792956752e-09
b'CM027536.1'	57646000	57684000	593	1.6562322233545627e-09	1.2530042612232377e-09	2.303751361662746e-09
b'CM027536.1'	57684000	57722000	630	1.4984590109734379e-09	9.888040982563988e-10	2.0670098618169453e-09
b'CM027536.1'	57722000	57760000	627	7.76815421222093e-10	6.066108346861549e-10	1.0257278313500146e-09
b'CM027536.1'	57760000	57798000	733	1.889335739690508e-09	1.5096472007476286e-09	2.2862334044244494e-09
b'CM027536.1'	57798000	57836000	857	2.4439823823560705e-09	2.0417805383041402e-09	2.841997481013182e-09
b'CM027536.1'	57836000	57874000	846	3.152800539477189e-09	2.7544046010159396e-09	3.4112493851352546e-09
b'CM027536.1'	57874000	57912000	820	2.4659068986777663e-09	2.063705054625836e-09	2.863921997334878e-09
b'CM027536.1'	57912000	57950000	992	3.365151326979641e-09	3.1087275225673763e-09	3.613217405769218e-09
b'CM027536.1'	57950000	57988000	806	2.8194568438558984e-09	2.2202992036871857e-09	3.1974217199196834e-09
b'CM027536.1'	57988000	58026000	676	1.571104106105549e-09	1.2285331345156985e-09	2.0830311957136704e-09
b'CM027536.1'	58026000	58064000	767	2.620947061911929e-09	2.1370218953063703e-09	2.8724506909459624e-09
b'CM027536.1'	58064000	58102000	789	3.1539497861671548e-09	2.8814394829551955e-09	3.3489686760929457e-09
b'CM027536.1'	58102000	58140000	754	1.5269454286154842e-09	1.0323560286246762e-09	1.9540928127454506e-09
b'CM027536.1'	58140000	58178000	761	2.0771007366589792e-09	1.6329318211224211e-09	2.438208119543619e-09
b'CM027536.1'	58178000	58216000	849	1.7257350409726464e-09	1.3214764338275439e-09	2.3639247531602995e-09
b'CM027536.1'	58216000	58254000	836	2.571826980731779e-09	2.0215656053779234e-09	2.9182956456008715e-09
b'CM027536.1'	58254000	58292000	926	2.517403628400132e-09	2.165063898785562e-09	2.775359307439544e-09
b'CM027536.1'	58292000	58330000	909	2.5462001656326922e-09	2.0883890044296665e-09	2.865711122213918e-09
b'CM027536.1'	58330000	58368000	891	3.372003595587982e-09	3.115579791175717e-09	3.6200696743775588e-09
b'CM027536.1'	58368000	58406000	806	2.6084736651544287e-09	2.12454849854887e-09	2.859977294188462e-09
b'CM027536.1'	58406000	58444000	1119	3.561384631831747e-09	3.3612658547267286e-09	3.725861408474633e-09
b'CM027536.1'	58444000	58482000	1094	2.929980771691165e-09	2.614377533703094e-09	3.186925814711261e-09
b'CM027536.1'	58482000	58520000	1141	3.497142440923407e-09	3.2970236638183886e-09	3.6616192175662922e-09
b'CM027536.1'	58520000	58558000	1026	3.084070591464732e-09	2.776481659362256e-09	3.2768797767490357e-09
b'CM027536.1'	58558000	58596000	1032	3.525780409209276e-09	3.3256616321042576e-09	3.6902571858521613e-09
b'CM027536.1'	58596000	58634000	1221	3.7031079120706155e-09	3.5029891349655972e-09	3.867584688713501e-09
b'CM027536.1'	58634000	58672000	1208	3.6477799017305875e-09	3.4476611246255693e-09	3.8122566783734725e-09
b'CM027536.1'	58672000	58710000	1339	3.7046611449818537e-09	3.5045423678768354e-09	3.869137921624739e-09
b'CM027536.1'	58710000	58748000	1344	3.6774267146570382e-09	3.47730793755202e-09	3.841903491299924e-09
b'CM027536.1'	58748000	58786000	1301	3.665562857763837e-09	3.4654440806588187e-09	3.830039634406723e-09
b'CM027536.1'	58786000	58824000	1322	3.5864543975017176e-09	3.3863356203966993e-09	3.750931174144603e-09
b'CM027536.1'	58824000	58862000	1244	3.6769323429455667e-09	3.4768135658405484e-09	3.841409119588452e-09
b'CM027536.1'	58862000	58900000	1317	3.6772432023642367e-09	3.4771244252592184e-09	3.841719979007122e-09
b'CM027536.1'	58900000	58938000	1236	3.6303065044489837e-09	3.4301877273439654e-09	3.7947832810918694e-09
b'CM027536.1'	58938000	58976000	1398	3.780451721908914e-09	3.5803329448038957e-09	3.944928498551799e-09
b'CM027536.1'	58976000	59014000	1321	3.6808338710469084e-09	3.48071509394189e-09	3.845310647689793e-09
b'CM027536.1'	59014000	59052000	1522	3.775621399310178e-09	3.5755026222051597e-09	3.940098175953063e-09
b'CM027536.1'	59052000	59090000	1333	3.693782365995437e-09	3.493663588890419e-09	3.858259142638322e-09
b'CM027536.1'	59090000	59128000	1315	3.703047135447871e-09	3.5029283583428526e-09	3.867523912090756e-09
b'CM027536.1'	59128000	59166000	1217	3.6727793131388206e-09	3.4726605360338024e-09	3.837256089781706e-09
b'CM027536.1'	59166000	59204000	1408	3.6970025810612614e-09	3.496883803956243e-09	3.861479357704147e-09
b'CM027536.1'	59204000	59242000	1168	3.6203439862595514e-09	3.420225209154533e-09	3.784820762902436e-09
b'CM027536.1'	59242000	59280000	1135	3.598671681098001e-09	3.398552903992983e-09	3.7631484577408866e-09
b'CM027536.1'	59280000	59318000	1283	3.69390309154373e-09	3.493784314438712e-09	3.8583798681866155e-09
b'CM027536.1'	59318000	59356000	1305	3.743941289098278e-09	3.5438225119932597e-09	3.908418065741164e-09
b'CM027536.1'	59356000	59394000	1143	3.617464191226573e-09	3.417345414121555e-09	3.7819409678694585e-09
b'CM027536.1'	59394000	59432000	1199	3.668540439308508e-09	3.46842166220349e-09	3.833017215951393e-09
b'CM027536.1'	59432000	59470000	1201	3.671626685670889e-09	3.4715079085658708e-09	3.836103462313774e-09
b'CM027536.1'	59470000	59508000	1016	3.578702185555417e-09	3.3785834084503985e-09	3.743178962198303e-09
b'CM027536.1'	59508000	59546000	1195	3.6771668177372072e-09	3.477048040632189e-09	3.841643594380093e-09
b'CM027536.1'	59546000	59584000	1124	3.655024380567809e-09	3.454905603462791e-09	3.819501157210695e-09
b'CM027536.1'	59584000	59622000	1239	3.6448647522030546e-09	3.4447459750980363e-09	3.8093415288459395e-09
b'CM027536.1'	59622000	59660000	1087	3.606963078646863e-09	3.4068443015418447e-09	3.771439855289749e-09
b'CM027536.1'	59660000	59698000	1121	3.4923004123214576e-09	3.2921816352164393e-09	3.656777188964343e-09
b'CM027536.1'	59698000	59736000	1016	3.4278567362668976e-09	3.2277379591618794e-09	3.592333512909783e-09
b'CM027536.1'	59736000	59774000	1125	3.0776149080561696e-09	2.7700259759536935e-09	3.270424093340473e-09
b'CM027536.1'	59774000	59812000	1161	3.5715000375176948e-09	3.3713812604126765e-09	3.73597681416058e-09
b'CM027536.1'	59812000	59850000	1259	3.623465587116486e-09	3.423346810011468e-09	3.7879423637593715e-09
b'CM027536.1'	59850000	59888000	904	3.0917474829661135e-09	2.7841585508636373e-09	3.284556668250417e-09
b'CM027536.1'	59888000	59926000	818	3.017541242264263e-09	2.538660795855838e-09	3.2668822345619383e-09
b'CM027536.1'	59926000	59964000	922	2.1516040426486403e-09	1.8285371582929574e-09	2.4778192808042095e-09
b'CM027536.1'	59964000	60002000	1121	3.327967867451462e-09	3.088263178020554e-09	3.536895364976231e-09
b'CM027536.1'	60002000	60040000	842	3.3264274047255477e-09	3.0867227152946393e-09	3.5353549022503164e-09
b'CM027536.1'	60040000	60078000	785	2.159390485786156e-09	1.8363236014304732e-09	2.4856057239417253e-09
b'CM027536.1'	60078000	60116000	944	3.436946743368325e-09	3.236827966263307e-09	3.6014235200112105e-09
b'CM027536.1'	60116000	60154000	772	1.9999079214026194e-09	1.6646219279890273e-09	2.4206251768808282e-09
b'CM027536.1'	60154000	60192000	782	3.305127341795578e-09	2.8732124324021512e-09	3.5553262755888778e-09
b'CM027536.1'	60192000	60230000	925	2.285823666320259e-09	1.7779760745627768e-09	2.6524763911682964e-09
b'CM027536.1'	60230000	60268000	796	2.5465843353745173e-09	2.0887731741714915e-09	2.866095291955743e-09
b'CM027536.1'	60268000	60306000	918	3.025381308355893e-09	2.5465008619474677e-09	3.274722300653568e-09
b'CM027536.1'	60306000	60344000	1099	3.4815064131764966e-09	3.2813876360714784e-09	3.645983189819382e-09
b'CM027536.1'	60344000	60382000	843	1.8552884746166618e-09	1.4755999356737824e-09	2.2521861393506033e-09
b'CM027536.1'	60382000	60420000	956	3.169279872425298e-09	2.770883933964049e-09	3.427728718083364e-09
b'CM027536.1'	60420000	60458000	997	3.0863481776657273e-09	2.778759245563251e-09	3.2791573629500308e-09
b'CM027536.1'	60458000	60496000	1219	3.5320224284985777e-09	3.3319036513935594e-09	3.696499205141463e-09
b'CM027536.1'	60496000	60534000	1041	3.000423765577135e-09	2.6655411328417345e-09	3.2685503254207863e-09
b'CM027536.1'	60534000	60572000	730	1.4696594052492572e-09	9.600044925322182e-10	2.038210256092765e-09
b'CM027536.1'	60572000	60610000	816	1.5994866263440202e-09	1.2569156547541696e-09	2.111413715952142e-09
b'CM027536.1'	60610000	60648000	877	3.138758468299901e-09	2.866248165087942e-09	3.333777358225692e-09
b'CM027536.1'	60648000	60686000	773	2.518593502241925e-09	2.166253772627355e-09	2.776549181281337e-09
b'CM027536.1'	60686000	60724000	668	2.7718079153272443e-09	2.248641271986955e-09	3.0115126880248795e-09
b'CM027536.1'	60724000	60762000	488	1.7894957901373448e-09	1.4491037672356415e-09	2.2569685117809473e-09
b'CM027536.1'	60762000	60800000	727	1.7517798163594035e-09	1.4113877934577003e-09	2.219252538003006e-09
b'CM027536.1'	60800000	60838000	630	4.067372423402333e-10	2.046743009612002e-10	7.140130110585953e-10
b'CM027536.1'	60838000	60876000	534	1.2121945280512392e-09	8.644965132269788e-10	1.603570065585228e-09
b'CM027536.1'	60876000	60914000	720	2.549737329603706e-09	2.09192616840068e-09	2.8692482861849316e-09
b'CM027536.1'	60914000	60952000	802	2.467092042821291e-09	2.0648901987693608e-09	2.8651071414784025e-09
b'CM027536.1'	60952000	60990000	783	2.650659457277394e-09	2.2807136055470583e-09	2.8618839729334217e-09
b'CM027536.1'	60990000	61028000	1079	3.4975313403635e-09	3.297412563258482e-09	3.6620081170063855e-09
b'CM027536.1'	61028000	61066000	908	2.777429989416057e-09	2.2542633460757678e-09	3.017134762113692e-09
b'CM027536.1'	61066000	61104000	725	1.884013912759876e-09	1.5043253738169966e-09	2.2809115774938174e-09
b'CM027536.1'	61104000	61142000	888	3.1006245354030206e-09	2.7930356033005445e-09	3.293433720687324e-09
b'CM027536.1'	61142000	61180000	1182	3.548736236238327e-09	3.348617459133309e-09	3.7132130128812126e-09
b'CM027536.1'	61180000	61218000	1027	3.4411254317881757e-09	3.2410066546831574e-09	3.605602208431061e-09
b'CM027536.1'	61218000	61256000	978	3.499102546128157e-09	3.2989837690231387e-09	3.6635793227710424e-09
b'CM027536.1'	61256000	61294000	991	3.1342579239129073e-09	2.861747620700948e-09	3.3292768138386983e-09
b'CM027536.1'	61294000	61332000	897	3.3695181391481046e-09	3.11309433473584e-09	3.6175842179376816e-09
b'CM027536.1'	61332000	61370000	1126	3.531582211832276e-09	3.3314634347272576e-09	3.696058988475161e-09
b'CM027536.1'	61370000	61408000	1078	3.4399477369194236e-09	3.2398289598144054e-09	3.604424513562309e-09
b'CM027536.1'	61408000	61446000	915	3.461700446951531e-09	3.261581669846513e-09	3.6261772235944166e-09
b'CM027536.1'	61446000	61484000	983	3.540389737704642e-09	3.340270960599624e-09	3.7048665143475275e-09
b'CM027536.1'	61484000	61522000	1054	3.5820357951372183e-09	3.3819170180322e-09	3.746512571780104e-09
b'CM027536.1'	61522000	61560000	849	3.0777495862143534e-09	2.7701606541118773e-09	3.270558771498657e-09
b'CM027536.1'	61560000	61598000	769	1.9441125727198616e-09	1.5264501486295022e-09	2.433630382340782e-09
b'CM027536.1'	61598000	61636000	899	3.332299088640459e-09	3.0925943992095505e-09	3.5412265861652276e-09
b'CM027536.1'	61636000	61674000	884	3.3973206218235907e-09	3.1972018447185724e-09	3.561797398466476e-09
b'CM027536.1'	61674000	61712000	865	3.426045971284962e-09	3.2259271941799437e-09	3.5905227479278474e-09
b'CM027536.1'	61712000	61750000	801	2.452821242479463e-09	2.050619398427533e-09	2.8508363411365746e-09
b'CM027536.1'	61750000	61788000	773	3.348021551623218e-09	3.10831686219231e-09	3.556949049147987e-09
b'CM027536.1'	61788000	61826000	687	3.240579921474598e-09	2.841562474613049e-09	3.4605531166892045e-09
b'CM027536.1'	61826000	61864000	755	2.1689065141798128e-09	1.744228921088197e-09	2.5561139913724874e-09
b'CM027536.1'	61864000	61902000	925	2.4830220236042293e-09	2.0033540849022074e-09	2.861703404301417e-09
b'CM027536.1'	61902000	61940000	939	2.1766099511127238e-09	1.751932358021108e-09	2.5638174283053984e-09
b'CM027536.1'	61940000	61978000	888	3.405032631334612e-09	3.204913854229594e-09	3.5695094079774976e-09
b'CM027536.1'	61978000	62016000	1244	3.6642125289082994e-09	3.464093751803281e-09	3.828689305551185e-09
b'CM027536.1'	62016000	62054000	1352	3.639234046414903e-09	3.4391152693098847e-09	3.803710823057788e-09
b'CM027536.1'	62054000	62092000	1060	3.524475012487285e-09	3.324356235382267e-09	3.6889517891301704e-09
b'CM027536.1'	62092000	62130000	910	2.688095512194526e-09	2.432692630017901e-09	2.9610142275994386e-09
b'CM027536.1'	62130000	62168000	823	3.4008385713953905e-09	3.200719794290372e-09	3.565315348038276e-09
b'CM027536.1'	62168000	62206000	760	2.6776583096626635e-09	2.4222554274860385e-09	2.950577025067576e-09
b'CM027536.1'	62206000	62244000	822	3.3411374757940242e-09	3.101432786363116e-09	3.550064973318793e-09
b'CM027536.1'	62244000	62282000	1002	3.541360981243993e-09	3.3412422041389746e-09	3.7058377578868782e-09
b'CM027536.1'	62282000	62320000	1110	3.6311138639433455e-09	3.430995086838327e-09	3.7955906405862304e-09
b'CM027536.1'	62320000	62358000	993	3.55817671398142e-09	3.3580579368764016e-09	3.7226534906243053e-09
b'CM027536.1'	62358000	62396000	951	3.5506997704743217e-09	3.3505809933693034e-09	3.715176547117207e-09
b'CM027536.1'	62396000	62434000	944	2.990494237033123e-09	2.6556116042977225e-09	3.2586207968767744e-09
b'CM027536.1'	62434000	62472000	727	3.4092664207392864e-09	3.209147643634268e-09	3.5737431973821718e-09
b'CM027536.1'	62472000	62510000	893	3.495207994331761e-09	3.295089217226743e-09	3.6596847709746465e-09
b'CM027536.1'	62510000	62548000	1153	3.5793274516664574e-09	3.379208674561439e-09	3.743804228309342e-09
b'CM027536.1'	62548000	62586000	1048	3.4486163279051647e-09	3.2484975508001464e-09	3.61309310454805e-09
b'CM027536.1'	62586000	62624000	1286	3.7016145098424684e-09	3.50149573273745e-09	3.866091286485353e-09
b'CM027536.1'	62624000	62662000	1307	3.746021055669211e-09	3.5459022785641925e-09	3.9104978323120965e-09
b'CM027536.1'	62662000	62700000	1184	3.663715082892954e-09	3.4635963057879357e-09	3.828191859535839e-09
b'CM027536.1'	62700000	62738000	1398	3.630696468071187e-09	3.4305776909661687e-09	3.795173244714073e-09
b'CM027536.1'	62738000	62776000	1359	3.5759535214069207e-09	3.3758347443019024e-09	3.7404302980498065e-09
b'CM027536.1'	62776000	62814000	1158	3.6056262294313895e-09	3.405507452326371e-09	3.770103006074275e-09
b'CM027536.1'	62814000	62852000	985	3.4821652601452403e-09	3.282046483040222e-09	3.6466420367881256e-09
b'CM027536.1'	62852000	62890000	1013	2.7137261884043753e-09	2.274779426133189e-09	2.9859513807924956e-09
b'CM027536.1'	62890000	62928000	1024	3.428984059849095e-09	3.228865282744077e-09	3.5934608364919805e-09
b'CM027536.1'	62928000	62966000	940	3.421808398121674e-09	3.2216896210166557e-09	3.5862851747645593e-09
b'CM027536.1'	62966000	63004000	928	3.2431667116998687e-09	2.8441492648383196e-09	3.463139906914475e-09
b'CM027536.1'	63004000	63042000	789	3.2329628606563077e-09	2.8339454137947586e-09	3.4529360558709142e-09
b'CM027536.1'	63042000	63080000	851	3.2325964272829878e-09	2.8335789804214387e-09	3.4525696224975943e-09
b'CM027536.1'	63080000	63118000	1085	3.4764878485866908e-09	3.2763690714816725e-09	3.640964625229576e-09
b'CM027536.1'	63118000	63156000	1100	3.5808227457739116e-09	3.3807039686688933e-09	3.745299522416797e-09
b'CM027536.1'	63156000	63194000	952	3.5210764877967543e-09	3.320957710691736e-09	3.6855532644396396e-09
b'CM027536.1'	63194000	63232000	780	3.151087561006946e-09	2.752691622545697e-09	3.409536406665012e-09
b'CM027536.1'	63232000	63270000	935	3.4101682559565527e-09	3.2100494788515344e-09	3.574645032599438e-09
b'CM027536.1'	63270000	63308000	1090	3.545328488636174e-09	3.3452097115311556e-09	3.7098052652790592e-09
b'CM027536.1'	63308000	63346000	876	3.1039019798178885e-09	2.7963130477154123e-09	3.296711165102192e-09
b'CM027536.1'	63346000	63384000	943	3.0981355316894423e-09	2.790546599586966e-09	3.290944716973746e-09
b'CM027536.1'	63384000	63422000	1082	3.472057421976522e-09	3.2719386448715035e-09	3.636534198619407e-09
b'CM027536.1'	63422000	63460000	741	1.909261425221324e-09	1.629196950831883e-09	2.2850913313065247e-09
b'CM027536.1'	63460000	63498000	1118	1.908196696239643e-09	1.628132221850202e-09	2.284026602324844e-09
b'CM027536.1'	63498000	63536000	822	2.2196200285840113e-09	1.8618496819022929e-09	2.6440092745516714e-09
b'CM027536.1'	63536000	63574000	854	3.4795284533607846e-09	3.2794096762557663e-09	3.64400523000367e-09
b'CM027536.1'	63574000	63612000	777	3.3991248834704073e-09	3.199006106365389e-09	3.5636016601132927e-09
b'CM027536.1'	63612000	63650000	988	3.099908813812603e-09	2.792319881710127e-09	3.2927179990969065e-09
b'CM027536.1'	63650000	63688000	861	3.0208761525130876e-09	2.5419957061046624e-09	3.270217144810763e-09
b'CM027536.1'	63688000	63726000	661	2.4138701929376814e-09	1.9343904869983695e-09	2.7068530198259585e-09
b'CM027536.1'	63726000	63764000	749	3.086828951494678e-09	2.779240019392202e-09	3.2796381367789815e-09
b'CM027536.1'	63764000	63802000	945	3.4391697015543238e-09	3.2390509244493055e-09	3.603646478197209e-09
b'CM027536.1'	63802000	63840000	897	3.504170417822407e-09	3.3040516407173888e-09	3.6686471944652924e-09
b'CM027536.1'	63840000	63878000	917	3.0799921726481647e-09	2.7724032405456886e-09	3.2728013579324682e-09
b'CM027536.1'	63878000	63916000	806	3.3662887011706582e-09	3.1098648967583935e-09	3.614354779960235e-09
b'CM027536.1'	63916000	63954000	1472	3.685889445525661e-09	3.485770668420643e-09	3.850366222168547e-09
b'CM027536.1'	63954000	63992000	1182	3.6247138727318898e-09	3.4245950956268715e-09	3.789190649374775e-09
b'CM027536.1'	63992000	64030000	897	3.447827177749135e-09	3.247708400644117e-09	3.6123039543920206e-09
b'CM027536.1'	64030000	64068000	1058	3.556563413902177e-09	3.3564446367971588e-09	3.7210401905450624e-09
b'CM027536.1'	64068000	64106000	1028	3.5276422549325065e-09	3.327523477827488e-09	3.692119031575392e-09
b'CM027536.1'	64106000	64144000	1225	3.5306041102304365e-09	3.3304853331254182e-09	3.695080886873322e-09
b'CM027536.1'	64144000	64182000	1280	3.771773080314352e-09	3.571654303209334e-09	3.936249856957238e-09
b'CM027536.1'	64182000	64220000	1206	3.584785050497998e-09	3.3846662733929797e-09	3.749261827140883e-09
