chrom	start	end	nSites	recombRate
b'CM027533.1'	780000	840000	908	3.261128759621392e-09
b'CM027533.1'	840000	900000	1499	3.4084501107303633e-09
b'CM027533.1'	900000	960000	1214	3.3386272305930566e-09
b'CM027533.1'	960000	1020000	982	3.250074981799057e-09
b'CM027533.1'	1020000	1080000	1050	3.27853818773392e-09
b'CM027533.1'	1080000	1140000	1152	3.2167913856318207e-09
b'CM027533.1'	1140000	1200000	980	3.030343014387854e-09
b'CM027533.1'	1200000	1260000	1350	3.1544901446502453e-09
b'CM027533.1'	1260000	1320000	870	3.2328465828877398e-09
b'CM027533.1'	1320000	1380000	1265	3.296740904488462e-09
b'CM027533.1'	1380000	1440000	879	3.274163571563314e-09
b'CM027533.1'	1440000	1500000	1018	3.1950888104013545e-09
b'CM027533.1'	1500000	1560000	1499	3.3636271149711165e-09
b'CM027533.1'	1560000	1620000	1694	3.4643667320198545e-09
b'CM027533.1'	1620000	1680000	1768	3.485226947988775e-09
b'CM027533.1'	1680000	1740000	631	3.227597563749822e-09
b'CM027533.1'	1740000	1800000	731	3.148845486252202e-09
b'CM027533.1'	1800000	1860000	1020	2.8495903822832256e-09
b'CM027533.1'	1860000	1920000	892	3.038801961497863e-09
b'CM027533.1'	1920000	1980000	941	3.239595152861553e-09
b'CM027533.1'	1980000	2040000	957	3.091416780426405e-09
b'CM027533.1'	2040000	2100000	1219	3.3718260469188373e-09
b'CM027533.1'	2100000	2160000	694	2.960861263738133e-09
b'CM027533.1'	2160000	2220000	919	3.268533220502532e-09
b'CM027533.1'	2220000	2280000	965	3.2982322965948453e-09
b'CM027533.1'	2280000	2340000	1344	3.4422059672696673e-09
b'CM027533.1'	2340000	2400000	1577	3.437673615661821e-09
b'CM027533.1'	2400000	2460000	1109	3.2827331936127955e-09
b'CM027533.1'	2460000	2520000	1108	3.296384994693789e-09
b'CM027533.1'	2520000	2580000	1357	3.426455126097299e-09
b'CM027533.1'	2580000	2640000	1489	3.5180874726459315e-09
b'CM027533.1'	2640000	2700000	1465	3.4501448840551004e-09
b'CM027533.1'	2700000	2760000	1267	3.2951527900524966e-09
b'CM027533.1'	2760000	2820000	1062	3.284187221102861e-09
b'CM027533.1'	2820000	2880000	1210	3.3820081413503653e-09
b'CM027533.1'	2880000	2940000	907	3.191287670145753e-09
b'CM027533.1'	2940000	3000000	1080	3.250750382711739e-09
b'CM027533.1'	3000000	3060000	1689	3.475363280493146e-09
b'CM027533.1'	3060000	3120000	1031	3.3256879585561504e-09
b'CM027533.1'	3120000	3180000	1521	3.393874954304984e-09
b'CM027533.1'	3180000	3240000	861	3.1417426618781092e-09
b'CM027533.1'	3240000	3300000	1148	3.3039970893288974e-09
b'CM027533.1'	3300000	3360000	1151	3.2641253782015928e-09
b'CM027533.1'	3360000	3420000	772	3.043356306202656e-09
b'CM027533.1'	3420000	3480000	1075	3.275779472976604e-09
b'CM027533.1'	3480000	3540000	1188	3.2662995022529733e-09
b'CM027533.1'	3540000	3600000	1374	3.39517585781362e-09
b'CM027533.1'	3600000	3660000	1275	3.2743585533744157e-09
b'CM027533.1'	3660000	3720000	1128	3.308167500776779e-09
b'CM027533.1'	3720000	3780000	1041	3.191606451809022e-09
b'CM027533.1'	3780000	3840000	1354	3.3834259866486793e-09
b'CM027533.1'	3840000	3900000	1042	3.2811129172286073e-09
b'CM027533.1'	3900000	3960000	1403	3.4803512202866656e-09
b'CM027533.1'	3960000	4020000	1181	3.3170042325359505e-09
b'CM027533.1'	4020000	4080000	1125	3.1824674923305196e-09
b'CM027533.1'	4080000	4140000	1085	3.2621092260723654e-09
b'CM027533.1'	4140000	4200000	1180	3.24027362807811e-09
b'CM027533.1'	4200000	4260000	802	3.1544310234218942e-09
b'CM027533.1'	4260000	4320000	956	3.136511024381327e-09
b'CM027533.1'	4320000	4380000	906	3.1737205065959848e-09
b'CM027533.1'	4380000	4440000	1047	3.2399509444137694e-09
b'CM027533.1'	4440000	4500000	839	3.10781133353306e-09
b'CM027533.1'	4500000	4560000	777	3.046797989389883e-09
b'CM027533.1'	4560000	4620000	784	2.9844324245118614e-09
b'CM027533.1'	4620000	4680000	1080	3.3028658637456284e-09
b'CM027533.1'	4680000	4740000	270	1.063858097007669e-09
b'CM027533.1'	4740000	4800000	318	5.928017287550087e-10
b'CM027533.1'	4800000	4860000	331	1.7052649500264302e-09
b'CM027533.1'	4860000	4920000	491	2.8570679517931573e-10
b'CM027533.1'	4920000	4980000	264	7.168660892977083e-10
b'CM027533.1'	4980000	5040000	386	7.148083158237226e-10
b'CM027533.1'	5040000	5100000	331	7.127084480351506e-10
b'CM027533.1'	5100000	5160000	327	4.816088873215252e-10
b'CM027533.1'	5160000	5220000	350	5.547273029695753e-10
b'CM027533.1'	5220000	5280000	585	4.793018587488114e-10
b'CM027533.1'	5280000	5340000	208	8.320495545236581e-10
b'CM027533.1'	5340000	5400000	271	7.07953445881334e-10
b'CM027533.1'	5400000	5445509	253	1.036610600891388e-09
b'CM027535.1'	0	45000	1642	1.643265408368207e-09
b'CM027535.1'	45000	90000	1386	2.4632443880426307e-09
b'CM027535.1'	90000	135000	899	2.4858016788713678e-09
b'CM027535.1'	135000	180000	859	3.189423696058302e-09
b'CM027535.1'	180000	225000	726	3.0770200518681893e-09
b'CM027535.1'	225000	270000	625	2.5627306350503264e-09
b'CM027535.1'	270000	315000	721	3.1736477874851132e-09
b'CM027535.1'	315000	360000	744	2.9185025590190135e-09
b'CM027535.1'	360000	405000	634	2.87024036316413e-09
b'CM027535.1'	405000	450000	555	2.9880920285467904e-09
b'CM027535.1'	450000	495000	594	2.4223110961390547e-09
b'CM027535.1'	495000	540000	790	2.6439924086914473e-09
b'CM027535.1'	540000	585000	869	3.3001665067015773e-09
b'CM027535.1'	585000	630000	720	2.787815911446258e-09
b'CM027535.1'	630000	675000	1046	3.2056493989367857e-09
b'CM027535.1'	675000	720000	880	3.1900163272512926e-09
b'CM027535.1'	720000	765000	738	2.9767000772982873e-09
b'CM027535.1'	765000	810000	933	2.9564741138671162e-09
b'CM027535.1'	810000	855000	638	3.1109791671905644e-09
b'CM027535.1'	855000	900000	1029	3.242394543023974e-09
b'CM027535.1'	900000	945000	723	2.935708137136187e-09
b'CM027535.1'	945000	990000	661	2.542638640322599e-09
b'CM027535.1'	990000	1035000	764	2.817073470205246e-09
b'CM027535.1'	1035000	1080000	727	2.9023998282955e-09
b'CM027535.1'	1080000	1125000	974	3.2383583367644496e-09
b'CM027535.1'	1125000	1170000	834	2.8946748121142414e-09
b'CM027535.1'	1170000	1215000	908	3.112239395294095e-09
b'CM027535.1'	1215000	1260000	893	2.875887268168851e-09
b'CM027535.1'	1260000	1305000	1122	3.1380927537246304e-09
b'CM027535.1'	1305000	1350000	1016	3.1500812381671957e-09
b'CM027535.1'	1350000	1395000	1016	3.0026535870896492e-09
b'CM027535.1'	1395000	1440000	823	2.9462159895359292e-09
b'CM027535.1'	1440000	1485000	833	3.00430354233047e-09
b'CM027535.1'	1485000	1530000	782	1.7449305349910893e-09
b'CM027535.1'	1530000	1575000	658	2.791077038402101e-09
b'CM027535.1'	1575000	1620000	526	1.2457739392801036e-09
b'CM027535.1'	1620000	1665000	1259	1.0503066837724159e-09
b'CM027535.1'	1665000	1710000	767	2.967727011986538e-09
b'CM027535.1'	1710000	1755000	1018	3.2793667126280314e-09
b'CM027535.1'	1755000	1800000	720	3.1791850817324707e-09
b'CM027535.1'	1800000	1845000	766	2.7720441413590537e-09
b'CM027535.1'	1845000	1890000	966	3.0595435802827115e-09
b'CM027535.1'	1890000	1935000	886	3.049706280854927e-09
b'CM027535.1'	1935000	1980000	718	2.7367312681498972e-09
b'CM027535.1'	1980000	2025000	685	2.8945802181488793e-09
b'CM027535.1'	2025000	2070000	958	3.150327773689419e-09
b'CM027535.1'	2070000	2115000	864	2.847501984012954e-09
b'CM027535.1'	2115000	2160000	806	2.580001246518686e-09
b'CM027535.1'	2160000	2205000	795	2.897940314040982e-09
b'CM027535.1'	2205000	2250000	605	2.532152781019804e-09
b'CM027535.1'	2250000	2295000	776	3.047459437692674e-09
b'CM027535.1'	2295000	2340000	888	3.1400988552450377e-09
b'CM027535.1'	2340000	2385000	1017	3.171528173206272e-09
b'CM027535.1'	2385000	2430000	1076	3.2491647513673645e-09
b'CM027535.1'	2430000	2475000	963	3.139797100495534e-09
b'CM027535.1'	2475000	2520000	806	3.0570250159549576e-09
b'CM027535.1'	2520000	2565000	1090	3.3293913123000585e-09
b'CM027535.1'	2565000	2610000	1161	3.2066147303533014e-09
b'CM027535.1'	2610000	2655000	1231	3.3107326526324736e-09
b'CM027535.1'	2655000	2700000	1122	3.265616179095692e-09
b'CM027535.1'	2700000	2745000	1217	3.3044355323583485e-09
b'CM027535.1'	2745000	2790000	1349	3.258321920184199e-09
b'CM027535.1'	2790000	2835000	1486	3.3689138534527223e-09
b'CM027535.1'	2835000	2880000	1330	3.332098946316079e-09
b'CM027535.1'	2880000	2925000	1310	3.3877998933645455e-09
b'CM027535.1'	2925000	2970000	1221	3.314482357419409e-09
b'CM027535.1'	2970000	3015000	1127	3.2291110671956086e-09
b'CM027535.1'	3015000	3060000	1314	3.3798081222009663e-09
b'CM027535.1'	3060000	3105000	1359	3.352936814460683e-09
b'CM027535.1'	3105000	3150000	1316	3.354700991914678e-09
b'CM027535.1'	3150000	3195000	998	3.0818906951446605e-09
b'CM027535.1'	3195000	3240000	1051	3.0991433337596015e-09
b'CM027535.1'	3240000	3285000	1040	3.2392735333793235e-09
b'CM027535.1'	3285000	3330000	1004	3.1492581524260928e-09
b'CM027535.1'	3330000	3375000	1095	3.278932762811935e-09
b'CM027535.1'	3375000	3420000	1245	3.2892184376355336e-09
b'CM027535.1'	3420000	3465000	1133	3.161980094827581e-09
b'CM027535.1'	3465000	3510000	1369	3.364558392560102e-09
b'CM027535.1'	3510000	3555000	1445	3.482330480769401e-09
b'CM027535.1'	3555000	3600000	1460	3.2995835713900364e-09
b'CM027535.1'	3600000	3645000	1407	3.4062486726714844e-09
b'CM027535.1'	3645000	3690000	1442	3.4119288038065378e-09
b'CM027535.1'	3690000	3735000	1358	3.2279090143807752e-09
b'CM027535.1'	3735000	3780000	1244	3.3330837877379505e-09
b'CM027535.1'	3780000	3825000	1146	3.3631782666054753e-09
b'CM027535.1'	3825000	3870000	959	3.0812858849786298e-09
b'CM027535.1'	3870000	3915000	1313	3.3679445017926787e-09
b'CM027535.1'	3915000	3960000	1479	3.4368537224670486e-09
b'CM027535.1'	3960000	4005000	1263	3.2623069274599718e-09
b'CM027535.1'	4005000	4050000	1334	3.3323750424524783e-09
b'CM027535.1'	4050000	4095000	1447	3.396587081534359e-09
b'CM027535.1'	4095000	4140000	1371	3.295168989269065e-09
b'CM027535.1'	4140000	4185000	1289	3.2844449896584716e-09
b'CM027535.1'	4185000	4230000	1493	3.4456052014149385e-09
b'CM027535.1'	4230000	4275000	1251	3.348537603859083e-09
b'CM027535.1'	4275000	4320000	1199	3.2776501868840875e-09
b'CM027535.1'	4320000	4365000	1277	3.2881938667482104e-09
b'CM027535.1'	4365000	4410000	1301	3.321025894973301e-09
b'CM027535.1'	4410000	4455000	1154	3.286550651327422e-09
b'CM027535.1'	4455000	4500000	1113	3.11772265273874e-09
b'CM027535.1'	4500000	4545000	959	3.1253348656163046e-09
b'CM027535.1'	4545000	4590000	1045	3.1712938166570883e-09
b'CM027535.1'	4590000	4635000	1219	3.3769139015882704e-09
b'CM027535.1'	4635000	4680000	1272	3.3446596060066256e-09
b'CM027535.1'	4680000	4725000	979	3.1739412652626477e-09
b'CM027535.1'	4725000	4770000	975	3.1322546506674227e-09
b'CM027535.1'	4770000	4815000	1043	3.272238584368204e-09
b'CM027535.1'	4815000	4860000	1048	3.279841929061517e-09
b'CM027535.1'	4860000	4905000	937	3.102103297178224e-09
b'CM027535.1'	4905000	4950000	1199	3.304344367424231e-09
b'CM027535.1'	4950000	4995000	1047	3.1794291341631038e-09
b'CM027535.1'	4995000	5040000	944	2.7285678089391865e-09
b'CM027535.1'	5040000	5085000	875	3.0068840657055355e-09
b'CM027535.1'	5085000	5130000	915	2.844631057164228e-09
b'CM027535.1'	5130000	5175000	1117	3.279333368255241e-09
b'CM027535.1'	5175000	5220000	980	3.116374688732336e-09
b'CM027535.1'	5220000	5265000	919	2.7032487881704878e-09
b'CM027535.1'	5265000	5310000	1200	2.39005609110267e-09
b'CM027535.1'	5310000	5355000	1113	3.24905052915419e-09
b'CM027535.1'	5355000	5400000	1099	3.1401958140595333e-09
b'CM027535.1'	5400000	5445000	973	3.061493280151272e-09
b'CM027535.1'	5445000	5490000	1085	3.1395897032264786e-09
b'CM027535.1'	5490000	5535000	914	2.864861395566297e-09
b'CM027535.1'	5535000	5580000	981	1.897630620908057e-09
b'CM027535.1'	5580000	5625000	932	2.914578210123529e-09
b'CM027535.1'	5625000	5670000	524	1.104634422049973e-09
b'CM027535.1'	5670000	5715000	442	1.7564072993367388e-09
b'CM027535.1'	5715000	5760000	529	1.4097775569534991e-09
b'CM027535.1'	5760000	5805000	669	2.6402499758155987e-09
b'CM027535.1'	5805000	5850000	945	2.263748587704424e-10
b'CM027535.1'	5850000	5895000	633	1.0904811547101063e-09
b'CM027535.1'	5895000	5940000	346	1.1991765972155857e-09
b'CM027535.1'	5940000	5985000	646	6.523230895795186e-10
b'CM027535.1'	5985000	6030000	451	9.104287544340678e-10
b'CM027535.1'	6030000	6075000	480	9.514790472485504e-10
b'CM027535.1'	6075000	6120000	570	4.762403250598816e-10
b'CM027535.1'	6120000	6165000	649	8.048087982274091e-10
b'CM027535.1'	6165000	6210000	1187	2.940353208595821e-10
b'CM027535.1'	6210000	6255000	472	1.2376756316630363e-09
b'CM027535.1'	6255000	6300000	273	1.299262303918147e-09
b'CM027535.1'	6300000	6345000	339	1.5558907953217313e-09
b'CM027535.1'	6345000	6390000	294	1.102622999619014e-09
b'CM027535.1'	6390000	6435000	750	2.4413072197780676e-09
b'CM027535.1'	6435000	6480000	317	1.026409114696961e-09
b'CM027535.1'	6480000	6525000	603	2.3216307185611246e-09
b'CM027535.1'	6525000	6570000	367	1.5363117511514844e-09
b'CM027535.1'	6570000	6615000	314	5.867128334471362e-10
b'CM027535.1'	6615000	6660000	349	1.1563206829660343e-09
b'CM027535.1'	6660000	6705000	371	1.1738354651074836e-09
b'CM027535.1'	6705000	6750000	237	1.3370687922966936e-09
b'CM027535.1'	6750000	6795000	374	1.3549146533169087e-09
b'CM027535.1'	6795000	6840000	350	1.0499638397692084e-09
b'CM027535.1'	6840000	6885000	398	3.5052577279144795e-10
b'CM027535.1'	6885000	6930000	517	1.015890147506289e-09
b'CM027535.1'	6930000	6975000	664	1.2082982932954095e-09
b'CM027535.1'	6975000	7020000	529	9.88311868117384e-10
b'CM027535.1'	7020000	7065000	687	1.8408207665400249e-09
b'CM027535.1'	7065000	7110000	642	2.186058470041125e-09
b'CM027535.1'	7110000	7155000	476	1.1416996484674543e-09
b'CM027535.1'	7155000	7200000	733	2.141636109285799e-09
b'CM027535.1'	7200000	7245000	966	1.7885720410377388e-09
b'CM027535.1'	7245000	7290000	716	2.300053775940904e-09
b'CM027535.1'	7290000	7335000	918	2.675548837293637e-09
b'CM027535.1'	7335000	7380000	814	2.2710057428151926e-09
b'CM027535.1'	7380000	7425000	783	6.893440933181935e-10
b'CM027535.1'	7425000	7470000	664	2.223865963480554e-09
b'CM027535.1'	7470000	7515000	1359	2.408725392591358e-09
b'CM027535.1'	7515000	7560000	835	1.735216122731509e-09
b'CM027535.1'	7560000	7605000	785	2.6467200256826504e-09
b'CM027535.1'	7605000	7650000	563	1.1479534920024264e-09
b'CM027535.1'	7650000	7695000	500	8.860230975221641e-10
b'CM027535.1'	7695000	7740000	627	1.8855021965179853e-09
b'CM027535.1'	7740000	7785000	753	2.0142534811200554e-09
b'CM027535.1'	7785000	7830000	622	2.5103346829091393e-09
b'CM027535.1'	7830000	7875000	622	2.944951977673784e-09
b'CM027535.1'	7875000	7920000	676	2.5660182483164704e-09
b'CM027535.1'	7920000	7965000	733	2.560997200635074e-09
b'CM027535.1'	7965000	8010000	694	1.8208833590441282e-09
b'CM027535.1'	8010000	8055000	764	2.504973215194898e-09
b'CM027535.1'	8055000	8100000	998	2.906292488212589e-09
b'CM027535.1'	8100000	8145000	923	2.5599318361001885e-09
b'CM027535.1'	8145000	8190000	895	2.177329693644922e-09
b'CM027535.1'	8190000	8235000	873	3.1391540980159878e-09
b'CM027535.1'	8235000	8280000	898	2.5682599479318565e-09
b'CM027535.1'	8280000	8325000	842	2.1385146562319354e-09
b'CM027535.1'	8325000	8370000	1045	1.3870269988292826e-09
b'CM027535.1'	8370000	8415000	948	2.807717535818695e-09
b'CM027535.1'	8415000	8460000	887	1.3604585987024558e-09
b'CM027535.1'	8460000	8505000	1006	2.0152476636960063e-09
b'CM027535.1'	8505000	8550000	906	1.151965576800784e-09
b'CM027535.1'	8550000	8595000	871	2.6479523485663993e-09
b'CM027535.1'	8595000	8640000	846	3.0603180683741102e-09
b'CM027535.1'	8640000	8685000	982	3.1716620236672586e-09
b'CM027535.1'	8685000	8730000	1114	3.0602804672728785e-09
b'CM027535.1'	8730000	8775000	1069	3.1155478192326186e-09
b'CM027535.1'	8775000	8820000	1043	2.60959810200718e-09
b'CM027535.1'	8820000	8865000	1037	2.842552709502776e-09
b'CM027535.1'	8865000	8910000	1106	2.6604040478330946e-09
b'CM027535.1'	8910000	8955000	1071	3.1499399384314366e-09
b'CM027535.1'	8955000	9000000	820	2.0532669884966165e-09
b'CM027535.1'	9000000	9045000	910	1.2333650437827342e-09
b'CM027535.1'	9045000	9090000	941	2.9872272032184714e-09
b'CM027535.1'	9090000	9135000	831	2.9789450285812326e-09
b'CM027535.1'	9135000	9180000	852	2.317947761640997e-09
b'CM027535.1'	9180000	9225000	839	2.525054686343979e-09
b'CM027535.1'	9225000	9270000	669	3.0015863306754564e-09
b'CM027535.1'	9270000	9315000	715	1.82390846666624e-09
b'CM027535.1'	9315000	9360000	784	2.423712269250974e-09
b'CM027535.1'	9360000	9405000	902	2.2901373723095857e-09
b'CM027535.1'	9405000	9450000	741	2.733964749390439e-09
b'CM027535.1'	9450000	9495000	962	2.1350911823830406e-09
b'CM027535.1'	9495000	9540000	790	2.337869664594759e-09
b'CM027535.1'	9540000	9585000	893	2.5060452013073587e-09
b'CM027535.1'	9585000	9630000	660	1.8363204586379442e-09
b'CM027535.1'	9630000	9675000	612	2.392415737568616e-09
b'CM027535.1'	9675000	9720000	489	1.151390090764015e-09
b'CM027535.1'	9720000	9765000	605	2.627525372958835e-09
b'CM027535.1'	9765000	9810000	524	9.785782082028987e-10
b'CM027535.1'	9810000	9855000	567	2.6369507156674695e-09
b'CM027535.1'	9855000	9900000	589	1.0039032002156609e-09
b'CM027535.1'	9900000	9945000	507	1.4869019235724654e-09
b'CM027535.1'	9945000	9990000	698	1.3473631283802458e-09
b'CM027535.1'	9990000	10035000	785	1.2924246382532085e-09
b'CM027535.1'	10035000	10080000	317	7.995492555108447e-10
b'CM027535.1'	10080000	10125000	231	8.424030413961755e-10
b'CM027535.1'	10125000	10170000	188	1.3700605956414033e-09
b'CM027535.1'	10170000	10215000	157	1.1204976526774363e-09
b'CM027535.1'	10215000	10260000	205	9.767181952377468e-10
b'CM027535.1'	10260000	10305000	271	7.14083844291509e-10
b'CM027535.1'	10305000	10350000	501	1.1331747811878342e-09
b'CM027535.1'	10350000	10395000	241	1.163022488048222e-09
b'CM027535.1'	10395000	10440000	347	1.5514150670703378e-09
b'CM027535.1'	10440000	10485000	435	1.2201920064089279e-09
b'CM027535.1'	10485000	10530000	309	1.8489207886727143e-09
b'CM027535.1'	10530000	10575000	188	8.769752438565507e-10
b'CM027535.1'	10575000	10620000	287	1.5196107135970587e-09
b'CM027535.1'	10620000	10665000	417	1.0533226941155154e-09
b'CM027535.1'	10665000	10710000	197	1.0287440484894565e-09
b'CM027535.1'	10710000	10755000	478	1.7418352948118459e-09
b'CM027535.1'	10755000	10800000	500	9.595800153208936e-10
b'CM027535.1'	10800000	10845000	683	1.542936536053438e-09
b'CM027535.1'	10845000	10890000	669	5.539577810613582e-10
b'CM027535.1'	10890000	10935000	495	4.3845961353689596e-10
b'CM027535.1'	10935000	10980000	299	7.176001384689148e-10
b'CM027535.1'	10980000	11025000	246	9.204472013055199e-10
b'CM027535.1'	11025000	11070000	333	8.718677609393053e-10
b'CM027535.1'	11070000	11115000	291	1.4710857830033836e-09
b'CM027535.1'	11115000	11160000	214	1.0482992224637567e-09
b'CM027535.1'	11160000	11205000	691	1.605029906796131e-09
b'CM027535.1'	11205000	11250000	367	8.319085503940409e-10
b'CM027535.1'	11250000	11295000	421	1.2286427356681958e-09
b'CM027535.1'	11295000	11340000	280	9.193698351612791e-10
b'CM027535.1'	11340000	11385000	466	6.300252818220142e-10
b'CM027535.1'	11385000	11430000	198	8.538210059851533e-10
b'CM027535.1'	11430000	11475000	240	7.216773748609153e-10
b'CM027535.1'	11475000	11520000	246	7.609750188609317e-10
b'CM027535.1'	11520000	11565000	347	1.577956892205021e-09
b'CM027535.1'	11565000	11610000	378	1.0054224975418256e-09
b'CM027535.1'	11610000	11655000	501	6.563363568024433e-10
b'CM027535.1'	11655000	11700000	263	9.94264429872679e-10
b'CM027535.1'	11700000	11745000	302	1.673726930296719e-09
b'CM027535.1'	11745000	11790000	256	1.0094582308315238e-09
b'CM027535.1'	11790000	11835000	572	1.0596402112134214e-09
b'CM027535.1'	11835000	11880000	356	6.038953542852527e-10
b'CM027535.1'	11880000	11925000	282	9.288479731268312e-10
b'CM027535.1'	11925000	11970000	276	9.074279973678829e-10
b'CM027535.1'	11970000	12015000	301	7.686893932210873e-10
b'CM027535.1'	12015000	12060000	370	8.067992917435316e-10
b'CM027535.1'	12060000	12105000	220	7.818850149041239e-10
b'CM027535.1'	12105000	12150000	332	9.452133203466799e-10
b'CM027535.1'	12150000	12195000	334	8.690224335824553e-10
b'CM027535.1'	12195000	12240000	425	8.275970756953137e-10
b'CM027535.1'	12240000	12285000	586	1.3374031524036327e-09
b'CM027535.1'	12285000	12330000	507	8.229199953204637e-10
b'CM027535.1'	12330000	12375000	808	1.7536949688781412e-09
